"solute1" "solute2" "solute3" 
0.761678 0.296148 0.318519 
0.658010 0.700857 0.746574 
0.233110 0.239472 0.372890 
0.209301 0.234989 0.273748 
0.669428 0.725283 0.329577 
0.644348 0.575944 0.822832 
0.780913 0.275183 0.327932 
0.711088 0.308731 0.241998 
0.356216 0.774971 0.385046 
0.709282 0.659104 0.806099 
0.296463 0.210353 0.319716 
0.722242 0.646544 0.308306 
0.661270 0.190745 0.289714 
0.182682 0.293829 0.337629 
0.621127 0.719562 0.813484 
0.684569 0.703521 0.248907 
0.763926 0.211568 0.360113 
0.677976 0.777152 0.793717 
0.310474 0.305237 0.349211 
0.648036 0.785502 0.282620 
0.678031 0.242545 0.437799 
0.183782 0.327864 0.292201 
0.756691 0.599042 0.725048 
0.243112 0.341509 0.302924 
0.652490 0.692545 0.773670 
0.238045 0.668487 0.206690 
0.780409 0.287621 0.338889 
0.740248 0.571300 0.750729 
0.380691 0.249429 0.316969 
0.758052 0.722695 0.233111 
0.645793 0.351171 0.440176 
0.245364 0.750984 0.423141 
0.206263 0.209373 0.325167 
0.667534 0.716469 0.706697 
0.669744 0.402542 0.363268 
0.642671 0.654862 0.217032 
0.670526 0.645068 0.868115 
0.771434 0.743367 0.312560 
0.263331 0.393719 0.227960 
0.746442 0.212991 0.786949 
0.227950 0.307899 0.347812 
0.701989 0.256013 0.412047 
0.661129 0.623586 0.234592 
0.652881 0.779653 0.805538 
0.691131 0.184489 0.730919 
0.288327 0.257462 0.322174 
0.665924 0.772561 0.334886 
0.678285 0.640185 0.671706 
0.237097 0.364623 0.266166 
0.718169 0.240336 0.638267 
0.740016 0.757502 0.338745 
0.723431 0.674851 0.769724 
0.722694 0.621954 0.848429 
0.666863 0.386739 0.306769 
0.232471 0.257812 0.289536 
0.586203 0.668314 0.352224 
0.172600 0.252993 0.367472 
0.668499 0.734903 0.226729 
0.604382 0.745723 0.821820 
0.775858 0.305965 0.301711 
0.218097 0.293596 0.231884 
0.588118 0.776184 0.347307 
0.679091 0.198599 0.353493 
0.719030 0.792316 0.808004 
0.338970 0.721628 0.379156 
0.653073 0.745562 0.706803 
0.694776 0.348828 0.249347 
0.367545 0.251958 0.400480 
0.234746 0.278461 0.313798 
0.680053 0.727932 0.284109 
0.685939 0.187780 0.744594 
0.661118 0.692065 0.837791 
0.570419 0.619472 0.766051 
0.670527 0.681737 0.320715 
0.691558 0.305399 0.774512 
0.266126 0.328331 0.332303 
0.405188 0.323336 0.322253 
0.734141 0.701161 0.799570 
0.647918 0.253042 0.304315 
0.182971 0.745576 0.283493 
0.638479 0.310936 0.712629 
0.749410 0.674223 0.337728 
0.583784 0.720333 0.845975 
0.338871 0.317585 0.290884 
0.792462 0.672568 0.884217 
0.664768 0.284007 0.320575 
0.594378 0.719929 0.252613 
0.202058 0.254028 0.268646 
0.188836 0.665154 0.359174 
0.759072 0.281462 0.242611 
0.701381 0.682878 0.832412 
0.191637 0.290943 0.381323 
0.238934 0.682909 0.283364 
0.682289 0.284762 0.248382 
0.392817 0.244545 0.311275 
0.720255 0.624912 0.794249 
0.241288 0.261071 0.307826 
0.700891 0.746860 0.855078 
0.673294 0.383292 0.240890 
0.724468 0.723850 0.325197 
0.683737 0.720090 0.760630 
0.237943 0.204902 0.276393 
0.725455 0.294434 0.269190 
0.370358 0.751913 0.230344 
0.695244 0.395307 0.239165 
0.207236 0.736612 0.282836 
0.249404 0.235004 0.340647 
0.656971 0.696880 0.752604 
0.222948 0.246322 0.336288 
0.752780 0.659154 0.312798 
0.621271 0.676478 0.768597 
0.760183 0.280948 0.724845 
0.649767 0.644295 0.751375 
0.259291 0.343359 0.410388 
0.717911 0.214668 0.248820 
0.343305 0.673194 0.272767 
0.609555 0.223507 0.413274 
0.648029 0.682912 0.795017 
0.207819 0.418252 0.248182 
0.726458 0.647567 0.248731 
0.201481 0.614719 0.353525 
0.721392 0.212190 0.299333 
0.216210 0.377518 0.262185 
0.742553 0.694126 0.741753 
0.752448 0.678234 0.797528 
0.339874 0.324075 0.278879 
0.714074 0.283760 0.234156 
0.598023 0.321315 0.703975 
0.315544 0.686958 0.326581 
0.287041 0.317542 0.438217 
0.165465 0.781561 0.344878 
0.658479 0.646924 0.714367 
0.672030 0.276316 0.310314 
0.715704 0.587354 0.815179 
0.595547 0.747214 0.221693 
0.168674 0.261471 0.403953 
0.717577 0.199132 0.367996 
0.758236 0.671970 0.304027 
0.184336 0.235506 0.334137 
0.632821 0.794934 0.700052 
0.631440 0.208262 0.863490 
0.762397 0.742418 0.802355 
0.282342 0.337516 0.252110 
0.795725 0.629100 0.319702 
0.676167 0.264844 0.738348 
0.594258 0.782541 0.643006 
0.752328 0.763512 0.235377 
0.664295 0.306455 0.753968 
0.171289 0.325018 0.284661 
0.765596 0.240074 0.263163 
0.610910 0.652935 0.874275 
0.652176 0.740718 0.301409 
0.283987 0.367034 0.342539 
0.731204 0.719292 0.328188 
0.706589 0.622127 0.692742 
0.170196 0.250583 0.267543 
0.698944 0.340623 0.808466 
0.762781 0.251054 0.358437 
0.708452 0.687537 0.332995 
0.622700 0.654996 0.799080 
0.291284 0.302005 0.219968 
0.562501 0.754505 0.260975 
0.711403 0.267416 0.224959 
0.667282 0.679610 0.705055 
0.289929 0.242556 0.310233 
0.676062 0.336378 0.225795 
0.683442 0.635269 0.877075 
0.204652 0.232160 0.332961 
0.704843 0.765418 0.265692 
0.603140 0.614928 0.327039 
0.185985 0.248738 0.298815 
0.719786 0.736462 0.876626 
0.682742 0.306348 0.247577 
0.725671 0.776802 0.249354 
0.243255 0.379776 0.220835 
0.661764 0.689639 0.781817 
0.693366 0.234392 0.337112 
0.216136 0.607555 0.318807 
0.215329 0.316771 0.418099 
0.706838 0.689798 0.884668 
0.742988 0.268265 0.277955 
0.714628 0.680003 0.269341 
0.694477 0.741585 0.873277 
0.230402 0.354816 0.214980 
0.671554 0.291603 0.753467 
0.715317 0.776783 0.378428 
0.766433 0.317113 0.309660 
0.240416 0.240710 0.350964 
0.650588 0.686838 0.780183 
0.395710 0.744958 0.330419 
0.683911 0.688819 0.842609 
0.705823 0.385898 0.239874 
0.275526 0.227552 0.347048 
0.211626 0.207837 0.359835 
0.744497 0.322724 0.441735 
0.653712 0.575659 0.283301 
0.672824 0.776897 0.734359 
0.666267 0.726643 0.858010 
0.723503 0.192620 0.289756 
0.202916 0.317528 0.328740 
0.222882 0.703230 0.292033 
0.713855 0.551118 0.778183 
0.647904 0.322540 0.278815 
0.302434 0.305714 0.358391 
0.639620 0.738421 0.303699 
0.589589 0.677718 0.810832 
0.747917 0.684816 0.429853 
0.247701 0.258203 0.315931 
0.706951 0.288825 0.226409 
0.292474 0.695362 0.280819 
0.167158 0.344521 0.288395 
0.743182 0.595673 0.759506 
0.758572 0.260564 0.331296 
0.708243 0.700027 0.398329 
0.225917 0.381750 0.244317 
0.646970 0.247642 0.293241 
0.623032 0.631871 0.765562 
0.731354 0.746240 0.799587 
0.734782 0.278019 0.826897 
0.727764 0.591990 0.253928 
0.248980 0.353871 0.296869 
0.708866 0.758715 0.783673 
0.674589 0.228006 0.335658 
0.270427 0.272360 0.222847 
0.770152 0.722077 0.342548 
0.746897 0.722800 0.265366 
0.226806 0.287260 0.255689 
0.660007 0.721495 0.799864 
0.645702 0.232386 0.802692 
0.160550 0.271882 0.351895 
0.672174 0.699844 0.314349 
0.546339 0.731698 0.664450 
0.674232 0.301943 0.708863 
0.217560 0.356694 0.288465 
0.670005 0.182047 0.365731 
0.683591 0.753785 0.230207 
0.641989 0.616827 0.841862 
0.669640 0.320696 0.219763 
0.716386 0.762282 0.284135 
0.284749 0.304535 0.337503 
0.619059 0.592979 0.772087 
0.796842 0.676124 0.307398 
0.277863 0.229224 0.266871 
0.660384 0.384425 0.734834 
0.629381 0.783794 0.800332 
0.614314 0.293836 0.259645 
0.728262 0.578097 0.839520 
0.236023 0.352519 0.432706 
0.730789 0.755557 0.285692 
0.701507 0.372931 0.375870 
0.298045 0.251622 0.289065 
0.571741 0.763936 0.271435 
0.723562 0.594811 0.764601 
0.254397 0.597105 0.288817 
0.272751 0.297482 0.784882 
0.742944 0.756861 0.740101 
0.681212 0.249232 0.255244 
0.285958 0.658691 0.203678 
0.790975 0.258790 0.348509 
0.754400 0.712906 0.773900 
0.222870 0.298251 0.366133 
0.632063 0.736334 0.296200 
0.255821 0.339141 0.292580 
0.769315 0.259250 0.326721 
0.617395 0.680228 0.874545 
0.320002 0.261351 0.269916 
0.768434 0.395195 0.339342 
0.663705 0.738066 0.842900 
0.319782 0.717069 0.320144 
0.764577 0.644775 0.756829 
0.636918 0.650878 0.359176 
0.708382 0.239694 0.261827 
0.220560 0.253697 0.258737 
0.710424 0.720107 0.304727 
0.622492 0.294853 0.393567 
0.723656 0.730987 0.833961 
0.236665 0.324798 0.327461 
0.207855 0.310408 0.336762 
0.657304 0.282012 0.204058 
0.760195 0.767605 0.822367 
0.612238 0.756846 0.358810 
0.672705 0.201352 0.755382 
0.701402 0.790202 0.302955 
0.207606 0.378889 0.269888 
0.730866 0.687139 0.850399 
0.647470 0.310228 0.289040 
0.262767 0.670165 0.277032 
0.727262 0.612367 0.767902 
0.180389 0.275399 0.343149 
0.663566 0.661442 0.717614 
0.300672 0.307168 0.336515 
0.534270 0.674712 0.341032 
0.752958 0.332675 0.246434 
0.257950 0.407506 0.333495 
0.739671 0.716448 0.266681 
0.694413 0.226959 0.275817 
0.681872 0.704641 0.868654 
0.772197 0.243499 0.803387 
0.698699 0.790522 0.298565 
0.224653 0.324075 0.226795 
0.531871 0.657067 0.738055 
0.582192 0.695059 0.291444 
0.780455 0.256820 0.282903 
0.275019 0.321988 0.335754 
0.718752 0.656696 0.813304 
0.663023 0.295262 0.228836 
0.710304 0.681016 0.844243 
0.177126 0.268692 0.295558 
0.354806 0.592635 0.360101 
0.249711 0.348404 0.396331 
0.666613 0.667251 0.354578 
0.752601 0.697096 0.819776 
0.729728 0.292017 0.247214 
0.740097 0.321219 0.383630 
0.700405 0.702048 0.735554 
0.243751 0.357387 0.292137 
0.732373 0.771405 0.299708 
0.224097 0.355257 0.378876 
0.673743 0.196895 0.319954 
0.328106 0.613021 0.309259 
0.790102 0.705980 0.803827 
0.784341 0.705671 0.289278 
0.665754 0.365850 0.246153 
0.174378 0.255666 0.383698 
0.613138 0.680014 0.808657 
0.748776 0.762323 0.331563 
0.667388 0.334565 0.719291 
0.157011 0.334823 0.317715 
0.669942 0.705986 0.705978 
0.619803 0.642687 0.798728 
0.192412 0.257179 0.294694 
0.745916 0.412086 0.708191 
0.710914 0.659482 0.298426 
0.613933 0.684777 0.342330 
0.685440 0.256308 0.270800 
0.216850 0.221911 0.337746 
0.663727 0.645070 0.821117 
0.302154 0.239703 0.313592 
0.266028 0.637808 0.316482 
0.705096 0.220441 0.332848 
0.680997 0.664000 0.869446 
0.194737 0.228598 0.306675 
0.705968 0.259688 0.808595 
0.735082 0.766295 0.282458 
0.579333 0.700249 0.771278 
0.641747 0.763450 0.785765 
0.671412 0.651039 0.315179 
0.170614 0.270722 0.269252 
0.668316 0.243819 0.667257 
0.633767 0.308821 0.324257 
0.289112 0.328058 0.321907 
0.584055 0.742722 0.731210 
0.681233 0.728804 0.261271 
0.642699 0.299721 0.873652 
0.652652 0.766910 0.241115 
0.196667 0.316622 0.403834 
0.699839 0.750585 0.849108 
0.664771 0.294244 0.318375 
0.237621 0.356141 0.287263 
0.787057 0.272977 0.343471 
0.743982 0.723564 0.261610 
0.645535 0.623202 0.880135 
0.596449 0.650074 0.253005 
0.181992 0.231481 0.317506 
0.777904 0.334501 0.310352 
0.756929 0.659341 0.712829 
0.190829 0.231964 0.324855 
0.779628 0.426000 0.291473 
0.674275 0.679157 0.358442 
0.617521 0.698210 0.779513 
0.736321 0.284616 0.328269 
0.629066 0.779398 0.801401 
0.366303 0.693265 0.434176 
0.358155 0.324312 0.227617 
0.779437 0.311039 0.824483 
0.686986 0.777544 0.727565 
0.296861 0.289202 0.327327 
0.742478 0.621188 0.242032 
0.206500 0.360990 0.387353 
0.734320 0.209170 0.339197 
0.663428 0.761355 0.793140 
0.160963 0.664382 0.292112 
0.672244 0.777601 0.817014 
0.619890 0.671549 0.363298 
0.734649 0.249571 0.215186 
0.186961 0.293322 0.329431 
0.198148 0.249271 0.349058 
0.542400 0.695946 0.796220 
0.759909 0.341252 0.815999 
0.666370 0.760463 0.244937 
0.669206 0.316388 0.339469 
0.743287 0.633810 0.744922 
0.232659 0.300418 0.330537 
0.292139 0.796326 0.298545 
0.287420 0.315568 0.296981 
0.659332 0.328232 0.681227 
0.645068 0.672045 0.760364 
0.685270 0.648531 0.258754 
0.715968 0.369554 0.270250 
0.187207 0.690165 0.259050 
0.714658 0.662688 0.840416 
0.286666 0.232972 0.334986 
0.258009 0.210967 0.252734 
0.691877 0.782015 0.367640 
0.697900 0.703852 0.775394 
0.696222 0.318001 0.337121 
0.721957 0.647107 0.763979 
0.654487 0.335117 0.257322 
0.708252 0.767731 0.357807 
0.219957 0.259402 0.342046 
0.758701 0.636577 0.787920 
0.649980 0.268395 0.318724 
0.707175 0.759269 0.351742 
0.243730 0.340048 0.318398 
0.258808 0.223643 0.397203 
0.748135 0.382114 0.225603 
0.779734 0.672998 0.755647 
0.291829 0.680563 0.291915 
0.612898 0.608192 0.788310 
0.762882 0.399455 0.329291 
0.269464 0.260956 0.264228 
0.636871 0.753003 0.404287 
0.779237 0.685790 0.363955 
0.176361 0.268720 0.264017 
0.700934 0.778056 0.809955 
0.669176 0.300431 0.345610 
0.618924 0.654670 0.842313 
0.658965 0.677548 0.197711 
0.720239 0.215496 0.705821 
0.281831 0.283364 0.346547 
0.705332 0.345993 0.435645 
0.644249 0.761664 0.775471 
0.581952 0.664067 0.269954 
0.237792 0.303624 0.254822 
0.670416 0.314338 0.429344 
0.245256 0.285156 0.349761 
0.724389 0.604044 0.275128 
0.744972 0.784675 0.844045 
0.780657 0.246069 0.258425 
0.270802 0.806577 0.328556 
0.722091 0.667008 0.800357 
0.337322 0.311317 0.398261 
0.410076 0.624391 0.303194 
0.689217 0.219280 0.306273 
0.755695 0.687770 0.816583 
0.288669 0.317836 0.380222 
0.247440 0.305135 0.280843 
0.690847 0.560031 0.311007 
0.675222 0.796324 0.763419 
0.686696 0.228888 0.753219 
0.576218 0.227942 0.249768 
0.663300 0.737162 0.227642 
0.778768 0.648847 0.822205 
0.238518 0.362345 0.379121 
0.643940 0.301477 0.867323 
0.701755 0.904059 0.369211 
0.243124 0.274263 0.248843 
0.260544 0.360105 0.283610 
0.712298 0.218266 0.662786 
0.747316 0.717936 0.273471 
0.681922 0.661460 0.848381 
0.297105 0.281154 0.420716 
0.663004 0.379640 0.276754 
0.727557 0.734995 0.844715 
0.365417 0.649494 0.360664 
0.301781 0.368398 0.267147 
0.556841 0.631397 0.810071 
0.713611 0.791337 0.323541 
0.764533 0.307793 0.406125 
0.268292 0.354038 0.350745 
0.669656 0.592870 0.823313 
0.706847 0.692087 0.324332 
0.773361 0.230126 0.332548 
0.231244 0.266075 0.292385 
0.722373 0.344321 0.636249 
0.682866 0.667483 0.209509 
0.724265 0.786135 0.740913 
0.582652 0.230890 0.817979 
0.253203 0.330797 0.332093 
0.772872 0.673935 0.247159 
0.629642 0.692474 0.756427 
0.695434 0.320311 0.331306 
0.194526 0.709369 0.337082 
0.360531 0.340326 0.416849 
0.790185 0.714521 0.766601 
0.206747 0.276089 0.245279 
0.693247 0.612727 0.311179 
0.711099 0.798703 0.809150 
0.648060 0.198816 0.728592 
0.690955 0.698433 0.809459 
0.224955 0.330221 0.277635 
0.752777 0.308869 0.380440 
0.606543 0.648042 0.303702 
0.301549 0.317173 0.337680 
0.761766 0.234948 0.282708 
0.723119 0.686978 0.850868 
0.630161 0.772101 0.278481 
0.735196 0.734228 0.820204 
0.669922 0.231734 0.416582 
0.284802 0.323631 0.321959 
0.663583 0.553432 0.267557 
0.655071 0.312207 0.212623 
0.749617 0.708476 0.857938 
0.651255 0.745990 0.411131 
0.301640 0.311458 0.313926 
0.607434 0.742930 0.839587 
0.757177 0.647305 0.334192 
0.636020 0.306865 0.335682 
0.279228 0.373344 0.292974 
0.649974 0.679435 0.713425 
0.640021 0.273961 0.292922 
0.789114 0.670915 0.314359 
0.181010 0.297151 0.333527 
0.672911 0.679702 0.293173 
0.675657 0.127654 0.679527 
0.266744 0.303666 0.342336 
0.630714 0.712312 0.753834 
0.332315 0.329315 0.435746 
0.665353 0.221118 0.323453 
0.679623 0.670080 0.727798 
0.283906 0.663050 0.350007 
0.636279 0.273687 0.428620 
0.754413 0.609405 0.264474 
0.654244 0.714473 0.822350 
0.178917 0.346542 0.273396 
0.659850 0.732611 0.237647 
0.230636 0.311073 0.329293 
0.759803 0.723072 0.733862 
0.650502 0.229552 0.400344 
0.642594 0.285853 0.826587 
0.578634 0.712093 0.823235 
0.758874 0.767895 0.315221 
0.250951 0.321829 0.270323 
0.655595 0.782455 0.336223 
0.703004 0.396272 0.885024 
0.277768 0.264024 0.270758 
0.642489 0.675651 0.288991 
0.732036 0.689113 0.839335 
0.755021 0.220192 0.708629 
0.196465 0.320852 0.331166 
0.795410 0.671717 0.724410 
0.264564 0.282595 0.332884 
0.639025 0.730500 0.274467 
0.660061 0.282833 0.682595 
0.706766 0.296012 0.336416 
0.622299 0.690708 0.288498 
0.698250 0.674548 0.795537 
0.252923 0.281610 0.388317 
0.746814 0.700040 0.732510 
0.719108 0.251606 0.213156 
0.215733 0.330364 0.414477 
0.641104 0.801066 0.295422 
